,objId,time,ra,dec,dradt,ddecdt,phase,solarelon,helio_dist,geo_dist,magV,trueAnomaly,velocity,fieldDec,fieldRA,filter,fiveSigmaDepth,night,observationStartMJD,rotSkyPos,seeingFwhmEff,seeingFwhmGeom,solarElong,visitExposureTime,dmagColor,dmagTrail,dmagDetect,mag,SNR
47,236,60201.01349996173,289.64917885706893,2.0069449131792445,0.0615789554846654,0.0047761616237844,0.5891510727492087,118.03093446614596,86.37476840549367,85.89731121721782,24.188448559109386,-5672.28217179515,0.0617639010947245,3.870694746267956,289.07468313245965,r,23.984276797740872,348,60201.01349996173,241.0375927655058,1.0596654812150847,0.9230450255587996,117.27810066054734,30.0,-0.400341028121062,0.0026277783502529,0.0015923599463536,23.789699890934678,5.96675028151561
48,236,60203.99618265152,289.83379498439103,2.02107818892036,0.0618701039287229,0.0047105004144424,0.6004635825009849,115.62585166533476,86.49697089689501,86.05736451079133,24.196920553291832,-5672.28217179515,0.0620491625592597,2.5428250675467066,291.5764810691265,i,23.431944125985478,351,60203.99618265152,187.0091649683976,1.121994653006668,0.9742796047714812,117.33101927875953,30.0,-0.7822283223966728,0.0023912395129312,0.0014427375502474,23.416134968445405,5.072406587262137
49,300,60615.35044163794,111.57319668362211,-9.953118285378654,0.0296942309814023,0.0342578325217793,0.5394414356707746,101.8365790427732,103.17468331123324,102.96649761296251,24.79433042823579,-5672.28217179515,0.0453359288276655,-11.578012576080836,112.0815706191284,i,24.07645672202234,762,60615.35044163794,161.17638121226813,0.6488014665807226,0.585314805529354,100.87064746677196,30.0,-0.7822283223966728,0.0034698813961183,0.0021325059377142,24.01423461177683,5.291013702991393
50,300,60615.35089060418,111.5732102220799,-9.953102901211013,0.0296940707204975,0.0342579271954052,0.5394406366061991,101.8369507348081,103.17467376552868,102.96648177613484,24.794329796058605,-5672.28217179515,0.0453358953995573,-8.433243096802418,112.41778767919097,i,24.09151293482908,762,60615.35089060418,164.66089884135735,0.6323186084183962,0.5717658961199217,101.48004838117248,30.0,-0.7822283223966728,0.0036270548642724,0.0022345408748161,24.01433601453675,5.36341262595363
51,300,60615.35453655416,111.57332016204276,-9.95297796841536,0.0296928062810828,0.0342586978223179,0.5394341449409145,101.83996916546371,103.17459624769656,102.9663531802611,24.7943246622208,-5672.28217179515,0.0453356495633051,-9.828456518578564,109.72052631096318,i,24.086457510533613,762,60615.35453655416,170.05133018016042,0.6227602754732969,0.5639089464390501,103.61392268092128,30.0,-0.7822283223966728,0.003723104681882,0.0022970756059204,24.014393415430046,5.33855122472406
52,300,60621.32745414243,111.75162789706005,-9.746887823738687,0.0288754869233318,0.0347286844447604,0.5275066906696868,106.78697876162356,103.0490494626838,102.75844566249027,24.78583746028108,-5672.28217179515,0.0451649783385672,-10.365426221058216,113.12067667522048,r,24.66919887326057,768,60621.32745414243,116.5517564065917,0.5869762251637993,0.534494457084643,105.30346166237686,30.0,-0.400341028121062,0.0040897928574949,0.0025370441969786,24.388033476356995,6.454125741455298
53,300,60621.33752223472,111.75192292419806,-9.74653808356761,0.0288718303458405,0.0347308534277558,0.527482108126599,106.79531789989812,103.04884028011313,102.75809889766572,24.785822723146826,-5672.28217179515,0.0451643085559743,-9.938301087634514,110.11574302709462,r,24.702707580766575,768,60621.33752223472,127.63521308853704,0.5723861413146133,0.5225014081606121,108.23036046216288,30.0,-0.400341028121062,0.0042681612225347,0.0026544617578521,24.388136156783617,6.652452606581295
54,300,60644.31662200824,112.3939660576646,-8.924368229007818,0.0261173991849474,0.0368860599491839,0.4480663290023256,125.56003552189962,102.59295003939144,102.01623297079055,24.750672980283937,-5672.28217179515,0.0451962383253373,-10.008225617205724,111.8834748049316,i,24.09264897905334,791,60644.31662200824,135.2650134423603,0.6564221964157166,0.5915790454537191,125.33968494962892,30.0,-0.7822283223966728,0.0033808247029206,0.0020748563914028,23.970519514278667,5.586971212565563
55,300,60645.3259001512,112.42073281894986,-8.887080065257798,0.0260158395811502,0.0369922549438853,0.443562250221047,126.35929009427296,102.5739184653959,101.9862257700374,24.74907063250819,-5672.28217179515,0.045224449526175,-9.284397008568824,111.82743563248049,r,24.667867898463225,792,60645.3259001512,225.30072960857248,0.5988798408716093,0.5442792291964628,126.59645466872824,30.0,-0.400341028121062,0.0039621519946412,0.0024532946360047,24.351182899023133,6.665200288824997
56,300,60668.196905643934,113.00357677800416,-8.013021896285855,0.0243328504929475,0.0394382398667219,0.3330928003029135,142.8533166095411,102.1652166114444,101.37945040875488,24.71350006076399,-5672.28217179515,0.0463407205047271,-7.217812497280548,112.75801742392558,r,24.31641753947094,815,60668.196905643934,128.80181869487802,0.7947304711851194,0.7052684473141682,143.6539736550793,30.0,-0.400341028121062,0.0025381187827229,0.0015355322460032,24.31469456488893,5.007841474469172
